Image,La2_length,La2_mm,La3_length,La3_mm,La4_length,La4_mm,Ra2_length,Ra2_mm,Ra3_length,Ra3_mm,Ra4_length,Ra4_mm,Body_length,Body_mm
img (751).JPG,112.837469,0.223655774,144.4047532,0.286225463,145.7088694,0.288810359,92.00973463,0.182373006,148.9811497,0.295296364,141.9908724,0.281440896,2398.214027,4.753513335
,,,,,,,,,,,,,,
img (753).JPG,107.214135,0.212509732,130.703355,0.259067845,136.5825749,0.27072108,92.77727811,0.183894358,118.8255626,0.235524807,126.9828259,0.251693364,2065.029388,4.093106213
,,,,,,,,,,,,,,
img (755).JPG,99.08688208,0.196400659,160.3899076,0.317909726,143.2212015,0.283879539,107.160747,0.212403911,162.4798471,0.322052207,150.8637834,0.299027943,2454.02444,4.864135465
,,,,,,,,,,,,,,
img (757).JPG,107.3903234,0.212858956,124.0820662,0.245943752,127.613499,0.252943425,98.70037247,0.195634556,137.2289273,0.272002219,127.1795933,0.252083378,2219.61085,4.399502988
,,,,,,,,,,,,,,
img (764).JPG,101.4862593,0.201156478,145.7393325,0.28887074,147.3798137,0.292122347,113.7103754,0.225385966,152.145468,0.301568377,139.1210303,0.275752566,2377.427122,4.712311497
,,,,,,,,,,,,,,
img (766).JPG,79.82376095,0.15821912,93.4055429,0.185139645,74.32956291,0.147329039,90.70036364,0.179777694,96.28076287,0.190838635,86.94288236,0.17232997,1826.349628,3.620017736
,,,,,,,,,,,,,,
img (768).JPG,100.9809129,0.200154828,138.9603656,0.275434112,1204.067467,2.386588811,150.2452931,0.29780203,150.8453536,0.298991413,154.4746523,0.306185066,2368.261874,4.694145007
,,,,,,,,,,,,,,
img (770).JPG,105.8080191,0.209722662,140.7613001,0.279003754,155.2318197,0.307685852,107.2018578,0.212485397,151.4034449,0.300097609,148.8455775,0.295027645,2237.363391,4.434690397
,,,,,,,,,,,,,,
img (772).JPG,106.3803352,0.210857053,128.5770894,0.254853363,152.7221117,0.302711345,111.6733638,0.221348394,142.6700787,0.282787155,150.4093129,0.298127134,2360.722619,4.679201408
,,,,,,,,,,,,,,
img (774).JPG,85.27613861,0.169026308,115.4482671,0.228830651,121.1148254,0.240062368,115.4135484,0.228761835,152.952905,0.303168802,149.8333874,0.296985589,2425.111707,4.806827376
,,,,,,,,,,,,,,
img (776).JPG,107.2305146,0.212542198,142.8334595,0.283110993,142.0670824,0.281591953,104.8448434,0.207813546,150.9455944,0.299190101,149.0952331,0.295522489,2172.826268,4.306771008
,,,,,,,,,,,,,,
img (778).JPG,106.6283715,0.211348687,147.5331555,0.292426286,145.1912491,0.287784381,101.5001124,0.201183936,149.9073006,0.297132093,139.719003,0.276937812,2274.716043,4.508727297
,,,,,,,,,,,,,,
img (780).JPG,104.38358,0.206899273,155.3551809,0.307930366,160.5914799,0.318309264,106.2050534,0.210509626,152.0549116,0.301388884,149.7739734,0.296867824,2394.615281,4.74638024
,,,,,,,,,,,,,,
img (782).JPG,115.5464292,0.229025219,159.4459978,0.316038797,152.0404364,0.301360193,108.0053055,0.214077916,146.6715358,0.290718465,142.2243886,0.28190375,2312.687754,4.583991236
,,,,,,,,,,,,,,
img (784).JPG,96.50489639,0.191282891,56.48219581,0.111953674,83.07028044,0.164654064,107.8478793,0.21376588,144.921505,0.28724972,133.4705314,0.264552681,,
,,,,,,,,,,,,,,
img (785).JPG,,,,,,,,,,,,,2503.307015,4.96181873
,,,,,,,,,,,,,,
img (787).JPG,100.9042693,0.200002912,129.3625307,0.25641019,131.3633403,0.260376006,103.9258581,0.20599202,138.7202589,0.274958195,141.764276,0.280991758,2152.063507,4.265617023
,,,,,,,,,,,,,,
img (790).JPG,99.30299323,0.196829014,128.3945518,0.254491554,144.5422368,0.28649797,104.9088029,0.207940321,166.7419045,0.330500054,156.4102399,0.310021605,2420.999881,4.798677304
,,,,,,,,,,,,,,
img (792).JPG,108.7352756,0.215524793,152.5757791,0.302421299,151.5580707,0.300404093,118.2279833,0.234340342,160.1429373,0.317420205,144.3355777,0.28608835,2345.307891,4.648647789
,,,,,,,,,,,,,,
img (794).JPG,107.3222733,0.212724074,145.0301534,0.287465072,132.1693065,0.261973516,106.6453215,0.211382284,139.9051877,0.277306849,131.1828609,0.260018277,2182.217825,4.325386065
,,,,,,,,,,,,,,
img (796).JPG,102.1397151,0.202451696,148.8027407,0.294942738,155.5649682,0.308346187,104.9532121,0.208028344,113.3903171,0.224751577,133.0128671,0.263645542,2309.710239,4.578089486
,,,,,,,,,,,,,,
img (798).JPG,115.7230866,0.229375372,135.3279911,0.268234362,154.0058211,0.305255793,1551.203768,3.074649599,153.1286873,0.303517221,146.5000685,0.290378599,2365.053023,4.687784726
,,,,,,,,,,,,,,
img (800).JPG,114.4397858,0.226831735,158.6392071,0.314439653,149.7848951,0.296889472,113.2684872,0.224510097,141.204275,0.279881777,149.6826831,0.296686877,2381.598229,4.720579071
,,,,,,,,,,,,,,
img (802).JPG,80.73715866,0.16002957,106.9628503,0.212011659,123.0060075,0.24381089,110.3596582,0.218744491,117.6377407,0.233170419,130.5010557,0.258666867,2372.115464,4.70178323
,,,,,,,,,,,,,,
img (804).JPG,109.4780635,0.216997077,143.9036934,0.28523231,141.7416497,0.280946911,111.8639171,0.221726091,144.6226167,0.286657291,138.830587,0.275176877,2370.418776,4.698420215
,,,,,,,,,,,,,,
img (806).JPG,104.9694986,0.208060626,139.9518524,0.277399343,140.922028,0.279322334,96.22942838,0.190736884,142.6226264,0.282693099,135.8463803,0.269261864,2355.940314,4.669722375
,,,,,,,,,,,,,,
img (808).JPG,104.4465891,0.207024164,150.9538322,0.299206429,159.5050923,0.316155929,103.9637969,0.206067219,165.13177,0.327308598,157.3129566,0.311810885,2473.880772,4.903492811
,,,,,,,,,,,,,,
img (810).JPG,115.0391825,0.228019802,149.461519,0.296248506,151.4276383,0.300145562,114.9605269,0.227863899,139.137433,0.275785078,139.4340671,0.276373038,2367.132647,4.691906759
,,,,,,,,,,,,,,
img (812).JPG,100.3719049,0.19894771,123.7796398,0.245344311,122.7663158,0.243335796,108.4020798,0.214864364,128.2724857,0.254249606,116.4692373,0.230854322,2203.598967,4.367765744
,,,,,,,,,,,,,,
img (814).JPG,122.6789288,0.243162586,159.6400079,0.316423346,155.6695925,0.308553563,113.7488958,0.225462318,161.234256,0.319583314,139.6711222,0.276842907,2600.893745,5.15524593
,,,,,,,,,,,,,,
img (816).JPG,104.4487515,0.20702845,144.6659072,0.286743098,136.1520655,0.269867765,107.4896111,0.213055755,149.0195275,0.295372433,140.1665622,0.277824921,2248.066784,4.455905652
,,,,,,,,,,,,,,
img (820).JPG,120.130218,0.238110772,127.0955856,0.251916866,152.3866338,0.302046393,125.0909702,0.247943506,148.6098033,0.294560316,139.3707231,0.276247484,,
,,,,,,,,,,,,,,
img (822).JPG,121.9954079,0.241807775,133.4630239,0.2645378,160.3459676,0.317822632,115.8012183,0.229530238,149.1172112,0.295566052,144.8760739,0.28715967,2643.258466,5.239217278
,,,,,,,,,,,,,,
img (824).JPG,102.4137653,0.202994893,129.6145221,0.256909664,148.3658394,0.294076754,103.4760609,0.205100475,152.2648153,0.301804936,141.4304979,0.280330175,2282.21395,4.523588939
,,,,,,,,,,,,,,
img (826).JPG,101.6506449,0.201482307,132.9715939,0.263563734,138.8395548,0.275194652,81.05748371,0.160664488,131.8039755,0.261249391,118.1818019,0.234248805,2056.699893,4.076596275
,,,,,,,,,,,,,,
img (830).JPG,95.17545524,0.188647798,121.8632945,0.241545912,129.2208042,0.256129273,93.73051291,0.18578377,117.2201103,0.232342631,129.79488,0.257267152,2240.904382,4.441709015
,,,,,,,,,,,,,,
img (832).JPG,110.7890127,0.219595517,146.0561756,0.289498756,149.4695515,0.296264428,105.4288833,0.208971175,150.2498146,0.297810991,136.7708159,0.271094193,2456.705826,4.869450254
,,,,,,,,,,,,,,
img (834).JPG,113.355864,0.224683287,160.2985111,0.317728569,154.4229415,0.306082569,97.29078988,0.192840615,172.2152261,0.341348756,140.6534709,0.278790025,1844.929299,3.656844605
,,,,,,,,,,,,,,
img (838).JPG,100.2987859,0.19880278,146.0887357,0.289563294,140.4663023,0.278419038,102.6654472,0.203493753,141.4841256,0.280436471,133.4700428,0.264551713,2542.461404,5.039426861
,,,,,,,,,,,,,,
img (840).JPG,98.08764395,0.194420064,137.8671027,0.27326715,138.3830392,0.27428979,100.8298965,0.199855498,127.2496931,0.252222323,123.8307354,0.245445588,2318.088238,4.594695565
,,,,,,,,,,,,,,
img (844).JPG,98.79064045,0.195813477,138.3107694,0.274146544,138.1457615,0.273819481,112.2997052,0.222589869,143.9181745,0.285261013,149.334623,0.295996985,2351.743619,4.661404081
,,,,,,,,,,,,,,
img (846).JPG,106.3626199,0.210821939,147.1652149,0.291696989,142.4352103,0.282321621,108.4639707,0.214987038,152.2454317,0.301766515,140.5757383,0.278635951,2225.311694,4.410802662
,,,,,,,,,,,,,,
img (848).JPG,108.8970253,0.215845398,145.5575168,0.288510362,143.4130472,0.284259797,109.7205453,0.217477702,146.0917777,0.289569324,143.9474534,0.285319047,2298.992063,4.55684493
,,,,,,,,,,,,,,
img (850).JPG,110.2218308,0.218471303,143.013524,0.2834679,151.1968141,0.299688045,109.0113039,0.216071911,157.0248828,0.311239892,152.4410737,0.302154298,2393.431834,4.744034524
,,,,,,,,,,,,,,
img (852).JPG,106.6120882,0.211316412,138.2507466,0.274027572,142.4947978,0.28243973,102.8648735,0.203889037,137.8030865,0.273140263,131.0957327,0.259845579,2286.218657,4.531526692
,,,,,,,,,,,,,,
img (854).JPG,107.7579727,0.213587676,148.2646031,0.293876093,140.3244508,0.278137873,102.4907277,0.20314744,145.6639357,0.288721296,139.8637378,0.277224691,2277.092134,4.513436958
,,,,,,,,,,,,,,
img (856).JPG,82.01035293,0.162553176,87.3395171,0.173116142,75.46288585,0.149575405,88.70120139,0.175815144,82.14822145,0.162826446,75.11831807,0.148892435,1788.474672,3.544945576
,,,,,,,,,,,,,,
img (858).JPG,101.5203316,0.201224013,125.4935345,0.248741431,133.1369677,0.263891523,111.4346676,0.220875273,132.7220022,0.263069017,130.7620896,0.259184264,2273.309311,4.505939006
,,,,,,,,,,,,,,
img (860).JPG,103.7963924,0.205735406,131.7562597,0.261154814,127.5522117,0.252821947,96.76450862,0.19179747,134.350875,0.266297615,123.0172296,0.243833134,2366.535447,4.690723047
,,,,,,,,,,,,,,
img (862).JPG,112.7011128,0.223385501,147.5024378,0.292365401,152.9888498,0.303240048,118.4286544,0.234738093,160.1830641,0.31749974,156.0146453,0.309237494,,
,,,,,,,,,,,,,,
img (863).JPG,,,,,,,,,,,,,2254.471467,4.46860041
,,,,,,,,,,,,,,
img (864).JPG,123.3144356,0.244422227,159.3584448,0.315865258,159.9677046,0.317072875,122.3105634,0.242432447,155.0938577,0.307412396,148.3640187,0.294073145,2589.943419,5.133541227
,,,,,,,,,,,,,,
img (866).JPG,118.6943975,0.235264824,145.0281309,0.287461063,146.2525206,0.289887933,132.285502,0.262203828,152.5201633,0.302311062,149.7482335,0.296816805,2780.223032,5.510695504
,,,,,,,,,,,,,,
img (868).JPG,99.41623927,0.19705348,133.5849761,0.264779523,150.5436176,0.29839334,111.9840969,0.2219643,140.3417303,0.278172123,139.0406238,0.275593192,,
,,,,,,,,,,,,,,
img (869).JPG,,,,,,,,,,,,,2382.637973,4.722639953
,,,,,,,,,,,,,,
img (871).JPG,118.9820835,0.235835048,146.5105079,0.290399291,152.556143,0.302382378,109.7045113,0.217445921,143.7995371,0.285025861,154.62115,0.30647544,2084.613891,4.131924765
,,,,,,,,,,,,,,
img (874).JPG,108.1114987,0.214288402,156.8376969,0.31086887,144.1297454,0.285680369,114.0020344,0.225964065,154.6058221,0.306445058,154.0452484,0.305333942,2449.971766,4.856102637
,,,,,,,,,,,,,,
img (877).JPG,104.9700647,0.208061748,,,,,92.35167502,0.183050768,125.0350607,0.247832688,108.8522568,0.215756662,2142.845408,4.247345778
,,,,,,,,,,,,,,
img (879).JPG,110.5317417,0.219085579,144.8357352,0.287079715,144.3364961,0.28609017,119.490481,0.236842746,139.8917902,0.277280294,141.7242292,0.280912381,2416.450247,4.789659448
,,,,,,,,,,,,,,
img (881).JPG,99.41290922,0.197046879,126.5643331,0.250863867,134.5025062,0.266598164,92.23967328,0.182828768,131.3474484,0.260344507,136.6905993,0.270935196,1966.245743,3.897306602
,,,,,,,,,,,,,,
img (882).JPG,101.795219,0.201768869,134.0153245,0.265632519,129.44164,0.256566993,93.22655788,0.184784878,133.8421656,0.2652893,134.6189564,0.266828981,2096.711775,4.155904047
,,,,,,,,,,,,,,
img (885).JPG,117.6185874,0.233132455,148.005043,0.293361617,151.4891895,0.300267563,114.1408533,0.226239219,144.165403,0.285751046,153.8894357,0.305025105,2298.376021,4.55562387
,,,,,,,,,,,,,,
img (887).JPG,107.7923556,0.213655826,128.3445835,0.254392511,141.5049352,0.280477718,103.0887638,0.204332811,128.4179004,0.254537833,132.9339668,0.263489154,2345.398768,4.648827918
,,,,,,,,,,,,,,
img (889).JPG,92.58924101,0.183521649,123.2070181,0.244209314,137.2378633,0.272019931,91.81344973,0.181983948,125.4569505,0.248668918,129.6590963,0.256998015,,
,,,,,,,,,,,,,,
img (890).JPG,,,,,,,,,,,,,2028.831035,4.021357257
,,,,,,,,,,,,,,
img (895).JPG,111.461723,0.2209289,143.5057499,0.284443543,149.5936656,0.296510435,114.4252571,0.226802937,119.8135206,0.237483044,154.6415541,0.306515883,2367.4383,4.692512596
,,,,,,,,,,,,,,
img (897).JPG,102.7296147,0.20362094,125.1171106,0.24799532,117.3822349,0.232663979,98.24950397,0.194740887,119.9166315,0.237687421,129.6803779,0.257040197,2422.367467,4.801388003
,,,,,,,,,,,,,,
img (899).JPG,104.5177044,0.207165122,131.4073762,0.26046329,129.3715566,0.256428081,101.8085715,0.201795335,126.7626762,0.251257004,130.9245516,0.25950628,2278.396223,4.5160218
,,,,,,,,,,,,,,
img (901).JPG,110.6659896,0.219351672,129.4064238,0.256497191,131.1495749,0.259952301,106.8523805,0.211792697,127.9512145,0.253612813,130.4162162,0.258498706,,
,,,,,,,,,,,,,,
img (902).JPG,,,,,,,,,,,,,2298.326532,4.555525776
,,,,,,,,,,,,,,
img (904).JPG,111.4338074,0.220873568,148.0854611,0.293521014,138.8202465,0.275156381,112.4021672,0.22279296,136.8984978,0.271347272,146.574499,0.290526128,2468.768402,4.893359554
,,,,,,,,,,,,,,
img (906).JPG,105.2944319,0.208704678,134.0359637,0.265673428,135.7051984,0.268982027,114.0838493,0.226126231,137.0982788,0.271743259,142.6483111,0.282744009,2596.530915,5.14659834
,,,,,,,,,,,,,,
img (908).JPG,76.52236782,0.15167541,76.43265806,0.151497596,71.90581193,0.142524909,64.38156915,0.127611066,70.77458136,0.140282691,69.4813373,0.137719344,1489.912423,2.953163684
,,,,,,,,,,,,,,
img (910).JPG,85.47756362,0.169425553,94.17347058,0.186661759,85.91838387,0.170299306,82.15703456,0.162843914,95.18458541,0.188665895,79.52063399,0.15761829,1754.834834,3.478267865
,,,,,,,,,,,,,,
img (912).JPG,106.3619021,0.210820517,139.1483531,0.275806723,132.4476551,0.262525232,112.8138213,0.223608901,132.4093472,0.262449302,137.6536954,0.272844154,2282.199046,4.523559398
,,,,,,,,,,,,,,
img (915).JPG,101.8041542,0.201786579,137.5858067,0.272709591,140.8493601,0.279178299,97.32175279,0.192901986,137.157184,0.271860016,145.4933242,0.288383125,2359.617563,4.67701107
,,,,,,,,,,,,,,
img (920).JPG,119.7192727,0.237296235,167.3827401,0.331770258,149.3578975,0.296043118,101.4136089,0.201012477,163.9322263,0.324930976,149.1741278,0.295678867,2460.205372,4.876386725
,,,,,,,,,,,,,,
img (922).JPG,110.0353215,0.218101621,145.3570416,0.288112999,153.0287913,0.303319217,106.3743434,0.210845177,156.175569,0.309556462,147.6885825,0.292734359,2527.918138,5.010600573
,,,,,,,,,,,,,,
img (924).JPG,106.4048534,0.210905651,142.3305071,0.282114088,138.8517358,0.275218796,101.0224147,0.200237089,137.8381574,0.273209777,139.2198312,0.2759484,2341.701999,4.641500532
,,,,,,,,,,,,,,
img (926).JPG,120.0994518,0.23804979,145.7088195,0.28881026,142.1011892,0.281659556,112.9141862,0.223807835,145.8383326,0.289066969,138.0870375,0.273703084,2507.373398,4.969878731
,,,,,,,,,,,,,,
img (928).JPG,113.5433163,0.225054837,147.0049246,0.291379277,151.7149526,0.30071505,113.6620973,0.225290274,149.1655678,0.2956619,150.9948082,0.299287648,,
,,,,,,,,,,,,,,
img (929).JPG,,,,,,,,,,,,,2684.100954,5.320171401
,,,,,,,,,,,,,,
img (935).JPG,94.56211897,0.187432101,144.5558707,0.286524994,135.0650349,0.267713155,98.72890573,0.195691112,138.2905057,0.274106379,137.3031541,0.272149344,2554.827283,5.06393734
,,,,,,,,,,,,,,
img (937).JPG,110.0624954,0.218155483,132.5611083,0.262750109,133.457598,0.264527046,102.1619637,0.202495795,137.190417,0.271925887,141.4509634,0.28037074,2543.46317,5.041412467
,,,,,,,,,,,,,,
img (939).JPG,104.706279,0.207538897,126.5789374,0.250892814,133.6291968,0.264867173,110.1262054,0.218281763,128.2702069,0.254245089,134.2454203,0.266088593,2384.522942,4.726376161
,,,,,,,,,,,,,,
img (941).JPG,102.4373033,0.203041547,131.1845051,0.260021536,133.1788568,0.263974551,110.4234641,0.218870961,131.1388315,0.259931006,134.6263534,0.266843642,2267.57567,4.494574324
,,,,,,,,,,,,,,
img (943).JPG,119.1137051,0.236095936,140.7025988,0.278887402,125.397819,0.248551713,123.8664059,0.245516291,127.6220541,0.252960382,121.3683359,0.240564852,2732.693742,5.416487435
,,,,,,,,,,,,,,
img (945).JPG,98.80100565,0.195834022,120.8760674,0.239589124,112.6427004,0.223269722,97.77149753,0.193793428,128.0870382,0.253882029,119.3576685,0.236579497,2866.051789,5.68081716
,,,,,,,,,,,,,,
img (947).JPG,114.497887,0.226946897,157.3509465,0.311886184,159.9000616,0.3169388,108.5588125,0.215175025,148.9157407,0.295166716,152.5346237,0.302339724,2464.293392,4.884489612
,,,,,,,,,,,,,,
img (949).JPG,103.3514682,0.204853519,146.5938501,0.290564484,147.05408,0.291476708,105.9605783,0.210025051,141.0497484,0.279575489,143.2430327,0.28392281,2433.272119,4.823002174
,,,,,,,,,,,,,,
img (951).JPG,111.1594654,0.220329793,112.1887615,0.222369967,116.4013559,0.230719774,107.1904857,0.212462857,130.3861026,0.258439018,125.1430608,0.248046756,2327.699543,4.613746185
,,,,,,,,,,,,,,
img (953).JPG,106.2198159,0.210538887,124.838796,0.247443671,129.5065429,0.256695638,102.5178834,0.203201266,126.9110271,0.251551051,129.7950659,0.257267521,2254.083183,4.467830789
,,,,,,,,,,,,,,
img (955).JPG,106.8164582,0.211721495,143.5542979,0.284539771,141.0098273,0.279496361,104.5938997,0.207316149,144.6354445,0.286682717,139.0122111,0.275536875,2379.070334,4.715568515
,,,,,,,,,,,,,,
img (957).JPG,106.7398925,0.211569734,137.6306283,0.272798432,138.4539173,0.274430278,86.22070009,0.170898528,131.395034,0.260438826,122.8140875,0.243430485,2344.917241,4.647873481
,,,,,,,,,,,,,,
img (960).JPG,119.42859,0.236720071,129.8528384,0.257382032,135.9219299,0.269411612,104.3301239,0.206793318,136.3076908,0.270176231,131.6341111,0.260912702,2529.666328,5.01406567
,,,,,,,,,,,,,,
img (962).JPG,97.63488935,0.193522656,143.4470934,0.28432728,141.6732397,0.280811315,113.4760689,0.224921546,138.9100941,0.275334469,143.5421778,0.284515748,2600.711398,5.1548845
,,,,,,,,,,,,,,
img (964).JPG,101.6271158,0.20143567,117.3943938,0.23268808,128.9700489,0.25563225,97.98156708,0.194209808,131.4668857,0.260581244,127.4526624,0.25262463,2169.678225,4.300531253
,,,,,,,,,,,,,,
img (966).JPG,95.25695053,0.18880933,129.7752147,0.257228173,123.1400229,0.244076523,100.5968372,0.19939355,136.9583132,0.271465833,117.902542,0.233695283,2308.153092,4.575003056
,,,,,,,,,,,,,,
img (968).JPG,99.37750494,0.196976704,126.5225509,0.25078105,119.7931253,0.237442619,104.7599482,0.207645275,124.4631647,0.24669913,116.3581344,0.230634104,2171.389067,4.303922324
,,,,,,,,,,,,,,
img (971).JPG,102.9113078,0.203981074,140.6748418,0.278832385,141.5067022,0.28048122,103.4551432,0.205059014,143.7964636,0.285019769,129.8841084,0.257444012,2348.165305,4.654311485
,,,,,,,,,,,,,,
img (973).JPG,119.7011768,0.237260367,146.3143454,0.290010476,137.2227992,0.271990072,103.7031334,0.205550556,143.8660337,0.285157664,139.2048113,0.275918629,2382.293695,4.721957556
,,,,,,,,,,,,,,
img (975).JPG,130.4953315,0.258655521,143.5988396,0.284628057,145.6143582,0.288623028,111.2440624,0.220497474,141.8240174,0.281110172,153.3720214,0.303999535,2591.331993,5.136293529
,,,,,,,,,,,,,,
img (977).JPG,104.2456171,0.206625816,152.1233208,0.301524479,148.7496084,0.294837425,98.65128477,0.195537259,147.9400597,0.293232814,137.9805847,0.273492083,2514.912464,4.984821956
,,,,,,,,,,,,,,
img (979).JPG,98.29364384,0.194828377,120.3991873,0.238643898,125.1166585,0.247994423,101.2331457,0.20065478,131.5981325,0.260841389,126.6713674,0.251076021,2223.645422,4.407499935
,,,,,,,,,,,,,,
img (981).JPG,113.2711442,0.224515364,154.6625229,0.306557445,161.1735846,0.319463057,117.1044162,0.232113313,156.7611239,0.310717094,164.7419683,0.32653597,2472.186173,4.900133937
,,,,,,,,,,,,,,
img (983).JPG,107.1036675,0.212290774,159.2996484,0.315748717,153.4520281,0.304158117,111.2203728,0.220450518,149.3647755,0.296056751,148.4970161,0.29433676,2607.733419,5.168802885
,,,,,,,,,,,,,,
img (985).JPG,94.88636397,0.188074789,147.6697935,0.292697117,150.5910423,0.298487341,101.1047385,0.200400263,128.1937638,0.254093571,134.4832,0.266559897,2406.367926,4.769675224
,,,,,,,,,,,,,,
img (987).JPG,107.3169783,0.212713578,150.2386238,0.29778881,149.2201734,0.295770134,106.8551586,0.211798203,151.0088849,0.299315549,151.0711111,0.299438888,2653.627743,5.259770279
,,,,,,,,,,,,,,
img (989).JPG,104.4035561,0.206938868,113.9161493,0.225793832,102.6499989,0.203463133,90.48496525,0.179350752,127.64373,0.253003346,128.0867351,0.253881429,2443.398736,4.843074198
,,,,,,,,,,,,,,
img (993).JPG,98.99996785,0.196228386,138.2391105,0.274004508,149.7230157,0.29676682,107.5573583,0.213190037,129.3565293,0.256398295,144.9376991,0.287281818,2343.409792,4.644885558
,,,,,,,,,,,,,,
img (995).JPG,101.6927712,0.201565806,157.4063816,0.311996063,148.5091712,0.294360853,116.921147,0.231750055,150.123193,0.297560014,152.6403649,0.302549315,2437.352544,4.831090008
,,,,,,,,,,,,,,
